鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數_int
大同區,房地(土地+建物),民權西路118巷15弄1~30號,11.93,都市：其他:第四種住宅區。,,,1091230,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710713,127.68,3,2,2,有,有,20800000,162907,,0.0,0,,RPTNMLQKLHGGFBA57EA,98.52,0.0,13.51,有,,13
松山區,房地(土地+建物),民生東路五段181~210號,7.63,都市：其他:第三種商業區(民生社區特定專用區)。,,,1100117,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721229,89.61,2,1,2,有,有,18500000,206450,,0.0,0,,RPQQMLKKLHGGFDA17EA,68.84,0.0,5.12,有,,16
中山區,房地(土地+建物),新生北路一段61~90號,7.09,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之貳種住宅區)。,,,1100208,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770716,54.410000000000004,2,1,1,有,有,12600000,231575,,0.0,0,陽台外推;其他增建;,RPTPMLPKLHGGFCA77EA,44.76,1.95,4.51,有,171.0,14
內湖區,房地(土地+建物),星雲街168巷31~60號,8.58,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,45.129999999999995,2,2,1,有,有,9500000,210503,,0.0,0,,RPWPMLPKLHGGFCA08EA,27.56,1.0,2.82,有,172.0,21
松山區,房地(土地+建物),三民路35巷1~30號,43.87,都市：其他:第三種住宅區。,,,1091218,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930917,210.0,3,2,2,有,有,45700000,217619,,0.0,0,,RPXNMLLKLHGGFDA67EA,98.26,1.91,11.31,有,,13
北投區,房地(土地+建物)+車位,泉源路31~60號,25.86,都市：其他:第三種住宅區。,,,1091201,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890615,135.35,3,2,2,有,有,13500000,124257,坡道平面,41.19,1800000,夾層;,RPVOMLQKLHGGFEA18EA,62.44,0.0,8.86,有,,13
北投區,房地(土地+建物)+車位,光明路1~30號,16.71,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100130,土地2建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0961119,195.39999999999998,4,2,2,有,有,36200000,185261,坡道機械,8.57,0,陽台外推;,RPUPMLKKLHGGFEA57EA,113.2,3.16,11.64,有,180.0,29
大同區,房地(土地+建物)+車位,民權西路211~240號,17.56,都市：其他:聯合開發區(捷)。,,,1100209,土地3建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,224.97,4,2,2,有,有,48480000,247980,坡道平面,39.35,2450000,,RPWNMLPKLHGGFBA77EA,116.92,0.0,13.24,有,,19
內湖區,房地(土地+建物)+車位,行善路241~270號,30.97,都市：其他:住商混合區,,,1091122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990329,235.76999999999998,3,2,2,有,有,46080000,204438,坡道平面,22.6,2500000,,RPSQMLKLKHGGFCA27EA,124.61,12.09,9.5,有,,15
大安區,房地(土地+建物),光復南路451~480號,8.17,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第肆種住宅區及第貳種商業區)。,,,1100224,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.17,2,2,1,有,有,23380000,259288,,0.0,0,陽台外推;,RPPNMLQKLHGGFFA47DA,75.68,0.0,2.15,有,,14
大安區,房地(土地+建物)+車位,和平東路三段451~480號,11.66,都市：其他:第三種住宅區。,,,1100219,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090804,104.66,0,0,0,無,有,19290000,184311,坡道平面,0.0,0,,RPXNMLQKLHGGFFA28DA,39.29,0.0,3.52,有,191.0,13
中山區,房地(土地+建物),新生北路三段1~30號,3.67,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第參之貳種住宅區) 但是否在第三種商業區(原屬第參之貳種住宅區於七十九年九月十三日變更為第貳種商業區又於八十四年九月二十七日調整為第參種商業區(均應依前述都市計畫說明書圖規定辦理))。,,,1100113,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700122,36.75,0,1,1,有,有,6460000,175782,,0.0,0,,RPTNMLRKLHGGFCA67DA,25.81,0.0,0.0,有,205.0,14
中山區,房地(土地+建物),農安街1~30號,8.07,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100202,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920618,84.52,1,1,1,有,有,18900000,223616,,0.0,0,,RPRNMLQLKHGGFCA37DA,43.69,0.66,8.43,有,,14
萬華區,房地(土地+建物)+車位,環河南路三段121~150號,28.76,都市：其他:第三之二種住宅區。,,,1100209,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050419,217.83,3,2,3,有,有,36600000,168021,升降平面,13.45,0,,RPPPMLPKLHGGFBA17DA,116.12,5.14,14.26,有,,13
中正區,房地(土地+建物)+車位,延平南路151~180號,22.84,都市：其他:第四種商業區。,,,1091030,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,269.57,0,0,0,無,有,67880000,281411,坡道平面,41.15,3600000,毛胚屋;,RPSNMLKLKHGGFBA76DA,139.62,17.78,5.36,有,,22
文山區,房地(土地+建物)+車位,保儀路31~60號,16.6,都市：其他:第三種商業區。,,,1100203,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030613,216.23,4,2,2,有,有,38500000,178051,坡道平面,34.41,0,,RPSNMLOLKHGGFAA07DA,104.77,4.66,11.09,有,214.0,24
中正區,房地(土地+建物)+車位,延平南路151~180號,17.93,都市：其他:第四種商業區。,,,1091030,土地1建物1車位1,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,219.05,0,0,0,無,有,55580000,292187,坡道平面,41.15,3600000,毛胚屋;,RPUPMLNLJIPFFBA28DA,109.06,9.38,8.31,有,,22
文山區,房地(土地+建物)+車位,汀州路四段181~210號,29.27,都市：其他:第三種住宅區。,,,1091124,土地1建物1車位2,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000113,255.75,4,2,2,有,有,49280000,254761,坡道平面,81.94,5000000,其他增建;,RPPPMLQKLHGGFAA17DA,116.41,9.15,6.18,有,,22
萬華區,房地(土地+建物)+車位,桂林路91~120號,6.84,都市：其他:第四種商業區。,,,1100220,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,108.37,2,1,1,有,有,19980000,196760,坡道機械,13.94,1400000,,RPTPMLQKLHGGFBA67DA,54.3,6.21,2.78,有,,24
萬華區,房地(土地+建物),成都路91~120號,4.72,都市：其他:第四種商業區。,,,1100208,土地1建物1車位0,十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418,62.739999999999995,1,1,1,有,有,12100000,192859,,0.0,0,,RPRPMLSJLHGGFBA57DA,38.79,1.11,1.85,有,218.0,22
萬華區,房地(土地+建物)+車位,環河南路二段1~30號,9.95,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100223,土地2建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,143.88,2,2,1,有,無,24200000,212019,坡道平面,39.88,2150000,,RPPNMLQKLHGGFBA07DA,57.26,7.65,5.1,有,,24
中山區,房地(土地+建物)+車位,林森北路571~600號,16.36,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100228,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,188.38,2,2,2,有,有,38500000,204374,坡道平面,39.18,0,,RPRPMLRKLHGGFCA67DA,86.96,0.0,11.24,有,,13
松山區,房地(土地+建物),八德路二段331~360號,6.9,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100209,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980123,78.51,2,1,1,有,有,23200000,295504,,0.0,0,其他增建;,RPRPMLRKLHGGFDA77DA,46.97,5.67,0.0,有,,14
北投區,房地(土地+建物)+車位,北投路一段61~90號,16.44,都市：其他:第三種住宅區。,,,1100220,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981103,143.03,2,2,2,有,有,22280000,155772,升降平面,0.0,0,陽台外推;其他增建;,RPQQMLKKLHGGFEA17DA,62.76,8.77,5.92,有,,13
文山區,房地(土地+建物)+車位,和平東路四段66巷1~30號,107.12,都市：其他:第二種住宅區。,,,1100225,土地2建物1車位1,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860529,309.74,5,2,4,有,有,42500000,137212,坡道平面,0.0,0,,RPXOMLQKLHGGFAA97EA,176.57,10.9,31.3,有,,16
文山區,房地(土地+建物)+車位,辛亥路六段31~60號,29.35,都市：其他:第三種住宅區。,,,1100206,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970521,168.72000000000003,3,2,2,有,有,27080000,196232,坡道平面,43.46,2500000,,RPPOMLRKLHGGFAA27EA,73.54,2.14,10.79,有,,14
南港區,房地(土地+建物)+車位,向陽路258巷1~30號,35.55,都市：其他:住宅區(供住宅使用)。,,,1100120,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950803,174.76999999999998,3,2,2,有,有,30100000,201563,坡道平面,37.84,2500000,,RPVQMLKKLHGGFDA67EA,86.71,3.52,9.34,有,,15
內湖區,房地(土地+建物)+車位,金湖路401巷1~30號,31.58,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880812,162.66,3,2,2,有,有,31750000,247295,坡道平面,44.38,2500000,,RPPQMLRKLHGGFCA67EA,84.4,0.0,12.62,有,,14
內湖區,房地(土地+建物)+車位,星雲街151~180號,16.71,都市：其他:市場用地(公共設施用地)。64/7/8,,,1100207,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880901,127.22999999999999,3,2,2,有,有,24200000,190207,坡道平面,0.0,2500000,,RPUPMLQKLHGGFCA97EA,62.0,0.0,4.63,有,,14
信義區,房地(土地+建物),忠孝東路五段361~390號,17.01,都市：其他:道路用地(公共設施用地)。77/8/24,,,1100131,土地3建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0731109,148.28,3,2,2,有,有,30000000,202320,,0.0,0,,RPXNMLSKLHGGFDA38EA,117.62,0.84,12.0,有,243.0,14
士林區,房地(土地+建物)+車位,基河路1~30號,52.62,都市：其他:第三種住宅區。,,,1100126,土地1建物1車位3,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971126,366.12,5,2,3,有,有,67000000,229594,坡道平面,93.9,4500000,,RPPPMLRKLHGGFEA77EA,159.96,6.33,11.18,有,,18
南區,房地(土地+建物)+車位,忠明南路730巷31~60號,14.62,都市：其他:第三種住宅區。,,,1100122,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,116.50999999999999,3,2,2,有,有,5700000,48919,坡道機械,0.0,0,,RPVOMLSJLHGGFAB87DA,97.24,9.86,0.0,有,2.0,14
北區,房地(土地+建物)+車位,青島東街1~30號,11.7,都市：其他:第二種住宅區,,,1100125,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,119.77,2,2,1,有,有,9380000,87169,坡道機械,21.34,800000,其他增建;,RPTSMLPLJHGGFBB87DA,67.81,0.0,5.05,有,,14
北屯區,房地(土地+建物)+車位,熱河路三段181~210號,24.1,都市：其他:第三之一種商業區,,,1100128,土地1建物1車位2,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,290.2,4,2,2,有,有,20500000,70641,坡道平面,59.62,0,,RPPOMLNJLHGGFBB86DA,127.6,3.41,24.46,有,,19
北區,房地(土地+建物),五常街361~390號,2.67,都市：其他:第一種商業區,,,1100204,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,0,1,有,有,2780000,98129,,0.0,0,陽台外推;,RPTUMLNJLHGGFBB87DA,15.9,0.0,1.48,有,,17
北區,房地(土地+建物)+車位,英才路241~270號,15.34,都市：其他:第二種住宅區,,,1100218,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881104,144.57,3,2,2,有,有,10000000,69171,坡道機械,9.9,0,,RPQOMLSJLHGGFBB47DA,84.4,2.47,14.04,有,,14
北區,房地(土地+建物),五常街361~390號,2.87,都市：其他:第一種商業區,,,1100223,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.36,1,0,1,有,有,2680000,88274,,0.0,0,,RPUOMLSJLHGGFBB87DA,17.04,0.0,1.59,有,,17
西屯區,房地(土地+建物)+車位,福科路961巷1~30號,16.08,都市：其他:第三之一種住宅區,,,1100131,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,144.54,4,2,2,有,有,6880000,47599,坡道平面,0.0,0,,RPQRMLSKKHGGFCB87DA,100.38,12.87,0.0,有,,16
南屯區,房地(土地+建物)+車位,文心路一段61~90號,12.14,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,0921230,129.57,3,2,2,有,有,10050000,77564,坡道機械,0.0,0,陽台外推;,RPQOMLNLKHGGFCB17DA,73.48,18.22,0.0,有,18.0,14
西屯區,房地(土地+建物)+車位,臺灣大道二段871~900號,6.14,都市：其他:第三種住宅區。,,,1100203,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,68.83,1,1,1,有,有,6400000,92983,坡道機械,11.71,0,,RPORMLQLKHGGFCB57DA,32.73,6.69,0.0,有,,14
西屯區,房地(土地+建物)+車位,臺灣大道三段571~600號,23.8,都市：其他:第三種商業區,,,1100128,土地1建物1車位2,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991021,340.67,0,0,0,無,有,23300000,68395,坡道機械,26.46,0,其他增建;,RPRNMLSJLHGGFCB57DA,179.32,35.59,0.0,有,,24
西屯區,房地(土地+建物)+車位,臺灣大道四段1261~1290號,26.18,都市：其他:第三之一種住宅區,,,1100117,土地1建物1車位2,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020125,391.04999999999995,4,2,3,有,有,31800000,81320,坡道平面,45.12,0,,RPOPMLSJLHGGFCB47DA,191.9,44.76,0.0,有,,26
南屯區,房地(土地+建物)+車位,義芳街1~30號,19.25,都市：其他:第三之二種住宅區,,,1100220,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520,160.08,3,2,2,有,有,10380000,64843,坡道平面,31.42,0,,RPXRMLSJLHGGFCB58DA,74.6,11.44,0.0,有,,14
北區,房地(土地+建物)+車位,忠太東路1~30號,35.99,都市：其他:第三種住宅區。,,,1100130,土地1建物2車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0901121,399.78999999999996,5,2,3,有,有,28800000,73057,坡道平面,46.64,3000000,陽台外推;其他增建;,RPVPMLSJLHGGFBB18EA,215.53,1.96,37.55,有,,14
西屯區,房地(土地+建物)+車位,皇城街61~90號,29.05,都市：其他:第二種住宅區,,,1100128,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960625,180.89,3,2,2,有,有,11500000,63575,坡道平面,0.0,1000000,,RPUPMLTJLHGGFCB28EA,98.55,11.12,0.0,有,,14
西屯區,房地(土地+建物)+車位,文心路三段1~30號,6.68,都市：其他:第三種商業區,,,1100129,土地1建物1車位1,二十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,89.46000000000001,1,1,1,有,有,6950000,85852,坡道機械,18.99,900000,其他增建;,RPVQMLTJLHGGFCB48EA,39.42,8.23,0.0,有,,26
南屯區,房地(土地+建物)+車位,大墩六街331~360號,33.94,都市：其他:第二種住宅區,,,1100122,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990209,282.6,4,2,2,有,有,28000000,99080,坡道平面,56.2,0,,RPOPMLKKLHGGFCB76DA,131.24,20.99,0.0,有,,14
南屯區,房地(土地+建物)+車位,大光街91~120號,10.01,都市：其他:第三之一種商業區,,,1100207,土地1建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,128.97,3,2,2,有,有,7550000,58536,坡道機械,0.0,0,,RPQPMLTJLHGGFCB77DA,77.54,9.44,0.0,有,,18
西屯區,房地(土地+建物)+車位,漢口路二段121~150號,6.8,都市：其他:第一種商業區,,,1100131,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,97.16,2,2,2,有,有,6050000,62268,坡道機械,0.0,0,其他增建;,RPWNMLTJLHGGFCB18DA,53.75,7.28,0.0,有,,20
西屯區,房地(土地+建物)+車位,國安一路121~150號,6.56,都市：其他:第六種住宅區,,,1100206,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,87.1,2,2,1,有,有,8350000,95867,坡道平面,22.28,0,,RPSRMLSJLHGGFCB08DA,39.49,5.16,0.0,有,69.0,24
西屯區,房地(土地+建物),國安一路121~150號,7.11,都市：其他:第六種住宅區,,,1100124,土地1建物1車位0,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,70.78,2,2,1,有,有,6400000,90421,,0.0,0,其他增建;,RPWOMLSJLHGGFCB18DA,43.28,5.49,0.0,有,,24
南屯區,房地(土地+建物),河南路四段661~690號,13.33,都市：其他:第二種住宅區,,,1100123,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870915,116.88,3,2,2,有,有,9310000,79654,,0.0,0,,RPOTMLTJLHGGFCB97DA,75.98,10.8,0.0,有,,14
西屯區,房地(土地+建物)+車位,國安一路121~150號,7.11,都市：其他:第六種住宅區,,,1100207,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,93.06,2,1,1,有,有,8500000,91339,坡道平面,22.28,0,,RPOQMLSJLHGGFCB57DA,43.28,5.49,0.0,有,,24
西屯區,房地(土地+建物)+車位,國安一路121~150號,7.11,都市：其他:住宅區,,,1100202,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,93.06,2,2,1,有,有,8300000,89190,坡道平面,22.27,0,,RPVRMLOJLHGGFCB97DA,43.28,5.49,0.0,有,71.0,24
北屯區,房地(土地+建物)+車位,松竹五路二段151~180號,17.81,都市：其他:第三種住宅區。,,,1100124,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020208,149.82,3,2,2,有,有,8800000,58737,坡道平面,24.67,0,,RPOPMLTJLHGGFBB47DA,74.74,1.92,8.23,有,75.0,15
北區,房地(土地+建物),漢口路四段31~60號,4.14,都市：其他:第二種住宅區,,,1100301,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821211,37.19,0,0,0,無,有,1500000,40333,,0.0,0,,RPPPMLTJLHGGFBB57DA,23.55,0.0,1.65,有,,13
