鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南港區,房地(土地+建物),研究院路二段1~30號,22.05,都市：其他:第三種住宅區。,,,1100220,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730424,95.36,3,2,1,有,無,11900000,124790,,0.0,0,,RPXOMLMKLHGGFDA87EA,80.52,0.0,6.42,無,
松山區,房地(土地+建物),八德路三段12巷53弄1~30號,35.8,都市：其他:第三種住宅區。,,,1100218,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690614,157.19,4,2,2,有,無,34000000,216299,,0.0,0,陽台外推;頂樓加蓋;,RPTNMLRKLHGGFDA87EA,121.49,0.0,15.47,有,
信義區,房地(土地+建物)+車位,中坡南路121~150號,4.41,都市：其他:道路用地(公共設施用地)。70/3/27,,,1100304,土地3建物1車位1,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0680223,17.4,0,0,0,無,無,1400000,80460,坡道平面,0.0,0,1.交易總價外加增值稅金額由買方負擔。2.一個車位持分1/5。市場攤位;,RPWNMLRKLHGGFDA18EA,0.0,0.0,0.0,無,183
松山區,房地(土地+建物),市民大道四段151~180號,28.6,都市：其他:第三之一種住宅區(特)。,,,1100201,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740307,99.61,3,2,2,有,無,19350000,194258,,0.0,0,陽台外推;頂樓加蓋;,RPROMLQKLHGGFDA67EA,87.75,1.54,10.32,無,
中山區,房地(土地+建物),新生北路二段68巷1~30號,8.52,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100131,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970813,92.31,1,1,1,有,有,18880000,204528,,0.0,0,,RPSPMLQKLHGGFCA77EA,46.6,10.51,1.67,有,184
內湖區,房地(土地+建物)+車位,康樂街136巷30弄1~30號,27.67,都市：其他:第三種住宅區。,,,1090921,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅,鋼筋混凝土造,1090424,183.97,4,2,2,有,有,28300000,173259,坡道平面,35.06,2500000,,RPSNMLRKLHGGFCA67EA,98.86,0.63,9.2,有,
萬華區,房地(土地+建物),萬大路277巷31~60號,23.6,都市：其他:第三種住宅區。,,,1100203,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711027,99.18,2,1,1,有,有,10000000,100827,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPXOMLPKLHGGFBA97EA,69.63,0.0,6.91,有,
萬華區,房地(土地+建物),桂林路228巷30弄1~30號,47.0,都市：其他:第四種住宅區。,,,1090501,土地1建物1車位0,全,二層,透天厝,,磚造,,78.78,3,2,2,有,無,10890000,138233,,0.0,0,,RPSOMLSKLHGGFBA77EA,78.78,0.0,0.0,無,
中山區,房地(土地+建物)+車位,林森北路107巷61~90號,16.8,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種住宅區)。,,,1100125,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),一般事務所,鋼筋混凝土造,1010210,90.15,2,1,2,有,有,17300000,200543,升降機械,12.86,1800000,,RPOPMLSKLHGGFCA57EA,39.22,3.34,5.18,有,
萬華區,建物,西寧南路61~90號,0.0,,,,1100304,土地0建物1車位0,全,四層,透天厝,,加強磚造,,50.8,5,3,6,有,無,5000000,98425,,0.0,0,,RPPPMLQKLHGGFBA37EA,0.0,0.0,0.0,無,
中正區,房地(土地+建物)+車位,金山南路一段1~30號,19.93,都市：其他:第三之一種住宅區。,,,1100131,土地1建物1車位2,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030619,177.05,3,2,2,有,有,43980000,284319,塔式車位,37.84,4400000,,RPTPMLMLJHGGFBA27EA,73.23,14.51,7.6,有,185
大同區,房地(土地+建物)+車位,民權西路211~240號,17.56,都市：其他:聯合開發區(捷)。,,,1100209,土地3建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,224.97,4,2,2,有,有,48480000,247980,坡道平面,39.35,2450000,,RPWNMLPKLHGGFBA77EA,116.92,0.0,13.24,有,
中正區,房地(土地+建物),忠孝西路一段31~60號,4.41,都市：其他:商業用地(台北車站特定專用區)。,,,1100131,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0670104,49.010000000000005,3,2,2,有,有,10200000,208121,,0.0,0,,RPRPMLMLJHGGFBA07EA,34.04,0.0,5.13,有,186
文山區,房地(土地+建物),育英街31巷1~30號,45.25,都市：其他:第三種住宅區。,,,1100202,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0570627,100.65,3,2,1,有,無,15500000,153999,,0.0,0,,RPPPMLQKLHGGFAA27EA,97.39,0.0,3.26,無,
中正區,房地(土地+建物)+車位,牯嶺街121~150號,22.45,都市：其他:第二種商業區。,,,1091205,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),多戶集合住宅,鋼筋混凝土造,1090710,256.69,4,2,3,有,有,23100000,89992,坡道平面,27.48,0,親友、員工、共有人或其他特殊關係間之交易;,RPWNMLRKLHGGFAA87EA,135.13,12.03,13.28,有,187
內湖區,房地(土地+建物)+車位,行善路241~270號,30.97,都市：其他:住商混合區,,,1091122,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990329,235.76999999999998,3,2,2,有,有,46080000,204438,坡道平面,22.6,2500000,,RPSQMLKLKHGGFCA27EA,124.61,12.09,9.5,有,
中山區,房地(土地+建物),南京西路1~30號,8.93,都市：其他:第三種商業區。,,,1100128,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780816,86.88,3,2,1,有,有,19400000,223297,,0.0,0,陽台外推;其他增建;,RPUQMLKLKHGGFCA47EA,53.66,0.64,8.47,有,188
大安區,房地(土地+建物),忠孝東路四段181~210號,21.73,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區)。,,,1091211,土地2建物1車位0,五層，陽臺，走廊,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0611016,171.21,4,2,2,有,有,44250000,258455,,0.0,0,陽台外推;,RPTOMLTJLHGGFFA18DA,171.21,0.0,0.0,有,
大安區,房地(土地+建物),復興南路二段90巷1~30號,8.47,都市：其他:第三種住宅區。,,,1100221,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970125,42.07,1,1,1,有,有,14160000,336582,,0.0,0,陽台外推;,RPTNMLPKLHGGFFA77DA,23.93,1.48,2.86,有,189
大安區,房地(土地+建物),光復南路451~480號,8.17,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第肆種住宅區及第貳種商業區)。,,,1100224,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.17,2,2,1,有,有,23380000,259288,,0.0,0,陽台外推;,RPPNMLQKLHGGFFA47DA,75.68,0.0,2.15,有,
大安區,房地(土地+建物)+車位,大安路二段122巷1~30號,33.26,都市：其他:第三種住宅區。,,,1090211,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990615,148.73000000000002,3,2,2,有,有,60000000,403416,一樓平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSNMLQKLHGGFFA77DA,79.39,3.41,8.85,有,190
大安區,房地(土地+建物)+車位,和平東路三段451~480號,11.66,都市：其他:第三種住宅區。,,,1100219,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090804,104.66,0,0,0,無,有,19290000,184311,坡道平面,0.0,0,,RPXNMLQKLHGGFFA28DA,39.29,0.0,3.52,有,191
大安區,房地(土地+建物),杭州南路二段93巷1~30號,38.5,都市：其他:道路用地(公共設施用地)。62/6/22,,,1100226,土地6建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,104.08,3,2,2,有,無,26830000,257782,,0.0,0,頂樓加蓋;其他增建;,RPOOMLQKLHGGFFA47DA,104.08,0.0,0.0,無,
大安區,房地(土地+建物),光復南路661~690號,4.15,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1091221,土地3建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850105,35.67,0,1,1,有,有,8200000,229885,,0.0,0,陽台外推;,RPSOMLQKLHGGFFA87DA,20.76,1.5,3.97,有,
大安區,房地(土地+建物),濟南路三段1~30號,39.75,都市：其他:第三種住宅區。,,,1100119,土地1建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.37,4,3,3,有,無,25000000,226511,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPOPMLQKLHGGFFA57DA,110.37,0.0,0.0,無,
中正區,車位,水源路91~120號,0.15,都市：其他:第二種商業區。,,,1100305,土地2建物1車位1,地下二層,十五層,其他,停車空間,鋼筋混凝土造,0960302,26.990000000000002,0,0,0,有,有,2250000,,坡道平面,26.98,2250000,僅車位交易;,RPRNMLQKLHGGFAA27EA,0.0,0.0,0.0,有,192
大安區,房地(土地+建物),忠孝東路三段217巷7弄1~30號,10.79,都市：其他:第三種住宅區。,,,1100207,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.97,2,2,1,有,有,25300000,297752,,0.0,0,,RPVNMLQLKHGGFFA08DA,61.72,0.0,14.16,有,193
大安區,房地(土地+建物),敦化南路二段55巷1~30號,20.86,都市：其他:敦化南北路特定專用區(B區)(依都市計畫說明書圖規定辦理)(原屬第參種住宅區)。,,,1100226,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700311,120.37,3,2,2,有,有,31500000,261693,,0.0,0,,RPXNMLQLKHGGFFA28DA,80.94,0.0,19.73,有,194
士林區,土地,至善段二小段391~420地號,1452.6,都市：其他:第一種住宅區。,,,1100224,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,242994871,167283,,0.0,0,土地增值稅由買方負擔,RPPPMLNLKHGGFEA27DA,0.0,0.0,0.0,無,
士林區,土地,海光段二小段511~540地號,24.67,都市：其他:第三種住宅區。,,,1100203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,174301,,0.0,0,未登記建物;包含公共設施保留地用地;,RPOQMLQKLHGGFEA57DA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),公路331~360號,19.07,都市：其他:第三種住宅區。,,,1100217,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030619,73.03,2,1,1,有,有,12800000,175270,,0.0,0,夾層;其他增建;,RPRQMLPKLHGGFEA77DA,36.3,0.0,5.73,有,195
士林區,土地,富安段二小段1~30地號,101.0,都市：其他:住宅區(細部計畫尚未完成，尚未能准許依變更後計畫用途使用)。,,,1100310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6843200,67754,,0.0,0,,RPPNMLQKLHGGFEA37DA,0.0,0.0,0.0,無,
北投區,房地(土地+建物),中和街20巷1~30號,5.97,都市：其他:特定觀光商業專用區。,,,1100219,土地3建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),自由職業事務所,鋼筋混凝土造,0950626,46.14,1,0,1,有,有,7000000,151712,,0.0,0,陽台外推;其他增建;,RPSNMLQKLHGGFEA67DA,20.92,0.0,9.53,有,
北投區,房地(土地+建物),石牌路一段71巷9弄1~30號,24.8,都市：其他:第三種住宅區。,,,1100130,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830323,131.51,3,2,2,有,有,26050000,198084,,0.0,0,陽台外推;其他增建;,RPUNMLQKLHGGFEA87DA,79.34,1.45,19.44,有,
北投區,房地(土地+建物),同德街31~60號,29.11,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730619,109.27000000000001,3,2,1,有,有,13080000,119703,,0.0,0,陽台外推;其他增建;,RPVNMLQKLHGGFEA97DA,89.89,0.0,10.45,無,196
士林區,車位,德行西路31~60號,0.05,都市：其他:第三種住宅區。,,,1100302,土地3建物1車位1,地下一層,十三層,住宅大樓(11層含以上有電梯),策略性產業（資訊服務業）,鋼筋混凝土造,0970502,43.02,0,0,0,無,有,2400000,,坡道平面,0.0,0,僅車位交易;,RPWNMLQKLHGGFEA08DA,0.0,0.0,0.0,有,197
士林區,房地(土地+建物),至誠路二段1~30號,41.46,都市：其他:第三種住宅區。,,,1100125,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710719,126.86,3,2,2,有,無,16180000,127542,,0.0,0,頂樓加蓋;,RPXNMLQKLHGGFEA18DA,103.04,0.0,13.29,無,
北投區,房地(土地+建物),致遠二路95巷1~30號,21.0,都市：其他:第三種住宅區。,,,1100130,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640630,73.94,2,2,1,有,無,14500000,196105,,0.0,0,平台外推其他增建;,RPWQMLNJLHGGFEA97DA,66.51,7.43,0.0,無,
北投區,土地,新民段四小段211~240地號,142.0,都市：其他:特定休閒旅館住宅專用區。,,,1100218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28000000,197183,,0.0,0,未登記建物;,RPRNMLQJLHGGFEA47DA,0.0,0.0,0.0,無,
松山區,房地(土地+建物),南京東路三段303巷6弄1~30號,13.0,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。,,,1100125,土地2建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990803,68.97,1,1,1,有,有,19500000,282732,,0.0,0,,RPTOMLRKKHGGFDA77DA,29.27,7.36,5.53,有,198
松山區,房地(土地+建物)+車位,敦化南路一段100巷7弄1~30號,19.02,都市：其他:第三種住宅區。,,,1100123,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030521,106.93,2,2,1,有,有,32280000,301880,塔式車位,0.0,0,其他增建;,RPOPMLSJLHGGFDA47DA,52.77,4.64,4.59,有,199
松山區,房地(土地+建物),南京東路五段251巷24弄1~30號,28.57,都市：其他:第三種住宅區。,,,1091220,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691015,136.64,3,2,2,有,無,31800000,232728,,0.0,0,陽台外推;,RPPNMLPKLHGGFDA17DA,101.14,0.0,14.44,有,200
南港區,車位,東明街31~60號,1.1,都市：其他:第三種住宅區。,,,1100305,土地1建物1車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,0971110,41.94,0,0,0,有,有,1500000,,坡道平面,41.94,1500000,僅車位交易;,RPSOMLPKLHGGFDA57DA,0.0,0.0,0.0,有,
松山區,土地,美仁段一小段331~360地號,1.41,都市：其他:第三種住宅區。,,,1100224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,521871,370121,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPPNMLQKLHGGFDA27DA,0.0,0.0,0.0,無,201
士林區,房地(土地+建物),中山北路五段850巷1~30號,35.59,都市：其他:第三種住宅區。,,,1100129,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690703,127.58999999999999,3,2,2,有,無,19300000,151266,,0.0,0,陽台外推;,RPTOMLNJKHGGFEA37DA,108.46,0.0,11.0,無,
中山區,房地(土地+建物),中山北路二段93巷1~30號,5.78,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100207,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940803,42.63,1,1,1,有,有,12450000,292048,,0.0,0,夾層;其他增建;,RPSNMLOKLHGGFCA27DA,24.66,1.53,0.0,有,202
中山區,房地(土地+建物),林森北路271~300號,8.58,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100205,土地1建物2車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0631113,72.92,1,1,1,有,有,14200000,194734,,0.0,0,陽台外推;,RPRNMLPKLHGGFCA27DA,69.3,0.0,3.62,有,203
中山區,房地(土地+建物),合江街36巷31~60號,25.4,都市：其他:第三種住宅區。,,,1100219,土地1建物1車位0,一層，地下層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0710525,111.41,4,2,2,有,無,19500000,175029,,0.0,0,陽台外推;,RPSNMLMKLHGGFCA07DA,98.33,0.0,13.08,無,
中山區,房地(土地+建物),建國北路三段61~90號,33.89,都市：其他:第三種住宅區。,,,1100208,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0720804,114.14,0,1,1,有,有,34500000,302260,,0.0,0,其他增建;,RPQNMLNKLHGGFCA96DA,100.11,14.03,0.0,有,204
內湖區,房地(土地+建物),南京東路六段331~360號,7.19,都市：其他:第參種工業區,,,1100219,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),策略性產業〈２８組資訊服務業〉,鋼筋混凝土造,0970407,43.47,1,0,1,有,有,7080000,162871,,0.0,0,其他增建;,RPRNMLNKLHGGFCA07DA,23.83,3.15,1.53,有,
內湖區,房地(土地+建物),大湖街131巷18弄31~60號,145.44,都市：其他:第二種住宅區,,,1100116,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760629,247.98,4,2,3,有,有,40800000,164529,,0.0,0,陽台外推;頂樓加蓋;其他增建;,RPRQMLPKLHGGFCA57DA,161.95,74.94,11.09,無,
中山區,房地(土地+建物),建國北路二段258巷1~30號,25.99,都市：其他:第三之二種住宅區及第三種住宅區及第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參之貳種住宅區)。,,,1091231,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700520,141.76,3,2,2,有,無,25000000,176354,,0.0,0,含裝潢費;含傢俱設備費;親友、員工、共有人或其他特殊關係間之交易;,RPQRMLPKLHGGFCA57DA,107.97,0.0,18.48,有,
中山區,房地(土地+建物),新生北路二段61~90號,3.92,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100225,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970925,33.55,0,0,0,無,有,7180000,214009,,0.0,0,夾層;,RPTRMLPKLHGGFCA87DA,20.63,1.24,0.0,有,
中山區,房地(土地+建物)+車位,明水路397巷7弄31~60號,22.5,都市：其他:第三種住宅區。,,,1100115,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810618,101.91,3,2,2,有,有,25580000,250981,坡道平面,0.0,0,其他增建;,RPVRMLPKLHGGFCA08DA,79.76,8.38,0.0,有,
內湖區,房地(土地+建物),陽光街181~210號,35.42,都市：其他:第三種住宅區。,,,1091202,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730207,100.50999999999999,3,2,1,有,有,15000000,149239,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;,RPSNMLQKLHGGFCA47DA,67.24,0.0,7.64,有,
南港區,房地(土地+建物)+車位,昆陽街181~210號,23.62,都市：其他:第三種住宅區。,,,1080215,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),（Ｈ２）集合住宅，第二組：多戶住宅,鋼筋混凝土造,1091026,152.54,2,2,2,有,有,30030000,225866,坡道平面,33.31,3100000,,RPPNMLTLJHGGFDA47DA,69.27,0.0,10.67,有,
中山區,房地(土地+建物),新生北路三段1~30號,3.67,都市：其他:第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區及第參之貳種住宅區) 但是否在第三種商業區(原屬第參之貳種住宅區於七十九年九月十三日變更為第貳種商業區又於八十四年九月二十七日調整為第參種商業區(均應依前述都市計畫說明書圖規定辦理))。,,,1100113,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700122,36.75,0,1,1,有,有,6460000,175782,,0.0,0,,RPTNMLRKLHGGFCA67DA,25.81,0.0,0.0,有,205
內湖區,房地(土地+建物)+車位,民權東路六段210巷21弄1~30號,6.13,都市：其他:第一種商業區,,,1100302,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081111,49.480000000000004,1,1,1,有,有,12360000,249798,塔式車位,0.0,0,,RPPPMLKKLHGGFCA76DA,19.12,2.48,3.73,有,
中山區,房地(土地+建物),農安街1~30號,8.07,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100202,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920618,84.52,1,1,1,有,有,18900000,223616,,0.0,0,,RPRNMLQLKHGGFCA37DA,43.69,0.66,8.43,有,
內湖區,房地(土地+建物)+車位,金豐街31~60號,20.41,都市：其他:工商混合區,,,1100115,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0991124,114.11,2,1,1,有,有,15880000,139164,坡道平面,0.0,0,夾層;其他增建;,RPRRMLNJLHGGFCA37DA,46.01,0.0,4.54,有,
內湖區,車位,瑞光路26巷20弄1~30號,0.62,都市：其他:科技工業區(A區),,,1100128,土地1建物1車位3,,,其他,,,,109.04,0,0,0,有,有,4500000,,坡道平面,109.05,4500000,僅車位交易;,RPRQMLNLKHGGFCA37DA,0.0,0.0,0.0,有,
中山區,房地(土地+建物),農安街125巷31~60號,17.27,都市：其他:第三種住宅區。,,,1100204,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070517,56.49,1,1,1,有,無,13780000,243937,,0.0,0,其他增建;,RPWRMLNLKHGGFCA97DA,34.81,3.69,4.5,有,
內湖區,車位,康樂街136巷30弄1~30號,0.0,,,,1081026,土地0建物1車位1,,,其他,,,,16.5,0,0,0,有,有,1300000,,坡道機械,16.5,1300000,僅車位交易;,RPXRMLTKKHGGFCA58DA,0.0,0.0,0.0,有,206
內湖區,車位,康樂街136巷30弄1~30號,0.0,,,,1081207,土地0建物1車位1,,,其他,,,,16.5,0,0,0,有,有,1300000,,坡道機械,16.5,1300000,僅車位交易;,RPOSMLTKKHGGFCA77DA,0.0,0.0,0.0,有,206
內湖區,房地(土地+建物),內湖路三段187巷1~30號,22.6,都市：其他:第三種住宅區。,,,1100130,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680605,70.23,2,2,1,有,無,10000000,142389,,0.0,0,其他增建;,RPOOMLKMJHGGFCA56DA,64.2,0.0,6.03,無,
內湖區,房地(土地+建物)+車位,陽光街345巷1~30號,53.89,都市：其他:科技工業區(A區),,,1100107,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0901212,364.96000000000004,2,1,0,有,有,42080000,115300,坡道平面,0.0,0,其他增建;,RPWNMLMJKHGGFCA27DA,175.27,0.0,0.0,有,
萬華區,房地(土地+建物)+車位,環河南路三段121~150號,28.76,都市：其他:第三之二種住宅區。,,,1100209,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050419,217.83,3,2,3,有,有,36600000,168021,升降平面,13.45,0,,RPPPMLPKLHGGFBA17DA,116.12,5.14,14.26,有,
萬華區,房地(土地+建物)+車位,開封街二段61~90號,8.01,都市：其他:第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)。,,,1100220,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070911,89.35,1,1,1,有,有,16760000,187577,塔式車位,13.68,0,塔式車位位置：地下三樓。其他增建;,RPPOMLMKLHGGFBA76DA,43.49,1.8,3.36,有,208
萬華區,房地(土地+建物),西園路二段271~300號,43.88,都市：其他:第三之一種住宅區。,,,1100308,土地2建物3車位0,二層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0621019,146.52,3,1,1,有,無,12845000,87667,,0.0,0,親友、員工、共有人或其他特殊關係間之交易;含租約;,RPVOMLPKLHGGFBA67DA,146.52,0.0,0.0,無,
中正區,房地(土地+建物)+車位,延平南路151~180號,22.84,都市：其他:第四種商業區。,,,1091030,土地1建物1車位1,十九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1080723,269.57,0,0,0,無,有,67880000,281411,坡道平面,41.15,3600000,毛胚屋;,RPSNMLKLKHGGFBA76DA,139.62,17.78,5.36,有,
萬華區,房地(土地+建物)+車位,桂林路1~30號,19.6,都市：其他:第三種商業區。,,,1091023,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,0990413,226.53,3,2,2,有,有,42400000,187172,坡道機械,9.45,0,其他增建;,RPTPMLSJLHGGFBA77DA,127.46,4.65,13.79,有,
大同區,房地(土地+建物)+車位,民權西路181~210號,7.2,都市：其他:第四種住宅區。,,,1091213,土地3建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),多戶住宅,鋼筋混凝土造,1091202,69.7,1,1,1,有,有,15000000,215208,塔式車位,5.55,0,,RPVNMLLKLHGGFBA17DA,37.39,0.0,3.25,有,
大同區,房地(土地+建物)+車位,民權西路181~210號,10.02,都市：其他:第四種住宅區。,,,1091211,土地3建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),多戶住宅,鋼筋混凝土造,1091202,95.50999999999999,2,2,1,有,有,20500000,214637,塔式車位,5.55,0,,RPWNMLLKLHGGFBA27DA,52.23,0.87,4.01,有,
大同區,房地(土地+建物)+車位,民權西路181~210號,10.02,都市：其他:第四種住宅區。,,,1091212,土地3建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),多戶住宅,鋼筋混凝土造,1091202,95.52,2,2,1,有,有,20000000,209380,塔式車位,5.55,0,,RPXNMLLKLHGGFBA37DA,52.22,0.88,4.0,有,
